ADDRESS,POINTS
2605 EVERSYDE AV SW,-3546.471 -15570.176|-3546.408 -15605.837|-3545.045 -15605.837|-3545.038 -15607.660|-3541.305 -15607.660|-3541.298 -15613.642|-3544.276 -15613.654|-3544.164 -15681.027|-3523.269 -15682.172|-3502.354 -15682.884|-3501.159 -15682.906|-3501.333 -15579.094|-3502.529 -15578.794|-3523.933 -15573.401|-3529.498 -15572.156|-3535.118 -15571.199|-3540.781 -15570.532
119 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
121 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
123 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
125 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
127 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
126 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
120 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
118 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
110 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
108 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
106 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
104 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
102 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
201 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
203 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
205 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
207 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
209 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
211 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
212 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
217 15 EVERSTONE DR SW,-2398.061 -15647.101|-2398.082 -15597.886|-2398.082 -15552.908|-2398.082 -15551.073|-2398.061 -15545.914|-2397.942 -15537.941|-2431.741 -15537.997|-2459.053 -15538.030|-2459.032 -15560.714|-2456.089 -15560.703|-2456.166 -15584.876|-2456.306 -15629.388|-2439.438 -15646.300|-2438.026 -15644.877|-2421.668 -15661.356|-2407.540 -15647.101
133 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
135 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
137 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
139 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
141 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
143 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
145 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
147 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
146 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
140 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
138 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
136 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
134 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
132 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
231 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
233 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
235 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
237 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
239 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
241 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
243 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
245 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
155V 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
246 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
240 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
238 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
236 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
234 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
232 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
321 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
325 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
327 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
329 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
331 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
333 15 EVERSTONE DR SW,-2421.668 -15661.356|-2438.026 -15644.877|-2439.438 -15646.300|-2456.306 -15629.388|-2456.166 -15584.876|-2481.814 -15584.921|-2481.751 -15620.081|-2505.938 -15644.477|-2504.128 -15646.278|-2517.046 -15659.321|-2539.129 -15681.616|-2539.115 -15683.740|-2497.165 -15683.617|-2459.528 -15683.506|-2442.010 -15683.595|-2432.552 -15683.818|-2429.805 -15683.907|-2429.092 -15668.851
