ADDRESS,POINTS
505 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
512 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
510 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
509 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
507 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
506 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
504 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
503 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
501 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
602 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
611 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
605 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
608 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
612 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
610 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
609 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
607 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
606 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
604 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
603 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
601 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
702 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
711 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
705 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
708 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
712 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
710 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
709 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
707 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
706 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
704 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
703 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
701 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
811 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
802 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
808 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
805 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
812 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
810 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
809 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
807 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
806 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
804 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
803 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
801 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
903 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
902 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
901 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
906 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
905 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
904 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1011 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1008 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1014 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1005 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1017 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1002 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1009 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1007 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1006 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
1004 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
