ADDRESS,POINTS
312 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
314 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
315 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
316 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
317 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
318 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
319 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
320 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
321 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
401 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
402 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
403 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
404 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
405 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
406 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
407 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
408 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
409 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
410 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
411 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
412 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
414 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
415 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
416 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
417 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
418 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
419 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
420 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
421 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
270V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
271V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
272V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
273V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
274V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
275V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
276V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
277V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
278V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
279V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
280V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
281V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
282V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
283V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
284V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
285V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
286V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
287V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
288V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
289V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
290V 20 SIERRA MORENA ME SW,-7138.164 -3619.313|-7131.921 -3602.733|-7131.928 -3537.873|-7141.240 -3541.231|-7150.614 -3544.389|-7160.051 -3547.358|-7169.551 -3550.116|-7181.910 -3553.307|-7194.346 -3556.154|-7194.332 -3587.266|-7184.238 -3587.266|-7181.757 -3587.266|-7179.275 -3587.266|-7176.800 -3587.266|-7174.319 -3587.266|-7171.837 -3587.266|-7167.587 -3587.255|-7167.580 -3600.265|-7171.236 -3600.209|-7171.488 -3617.289|-7171.508 -3618.890
