ADDRESS,POINTS
15 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
53 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
55 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
57 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
13 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
11 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
9 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
7 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
5 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
3 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
1 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
10402 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10404 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10406 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10408 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10410 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10412 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10414 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10416 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10418 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10420 BRAESIDE DR SW,-2183.251 -9749.900|-2215.085 -9749.856|-2219.636 -9754.415|-2219.692 -9824.468|-2215.148 -9829.049|-2183.307 -9829.071
10502 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10504 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10506 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10508 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10510 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10512 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10514 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10516 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10518 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10520 BRAESIDE DR SW,-2183.356 -9886.937|-2183.321 -9844.294|-2215.162 -9844.271|-2219.713 -9848.830|-2219.762 -9915.848|-2215.218 -9920.418|-2181.482 -9920.451
10602 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10604 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10606 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10608 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10610 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10612 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10614 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10616 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10618 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10620 BRAESIDE DR SW,-2178.763 -9969.188|-2180.629 -9935.674|-2214.967 -9935.651|-2218.958 -9940.177|-2210.779 -10007.250|-2205.683 -10011.787|-2173.583 -10011.820
10702 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10704 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10706 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10708 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10710 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10712 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10714 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10716 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10718 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10720 BRAESIDE DR SW,-2171.731 -10027.054|-2203.824 -10027.020|-2207.822 -10031.546|-2199.644 -10098.652|-2194.540 -10103.189|-2162.440 -10103.222
10302 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10304 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10306 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10308 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10310 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10312 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10314 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10316 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10318 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10320 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
10322 BRAESIDE DR SW,-2183.167 -9648.146|-2215.002 -9648.246|-2219.552 -9652.838|-2219.615 -9730.052|-2215.072 -9734.633|-2183.237 -9734.655
1 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
2 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
3 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
4 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
5 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
6 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
7 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
8 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
9 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
10 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
11 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
12 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
13 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
14 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
15 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
16 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
17 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
18 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
19 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
20 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
21 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
22 10401 19 ST SW,-2452.510 -9817.118|-2452.461 -9675.778|-2452.461 -9673.965|-2452.531 -9672.464|-2452.755 -9670.985|-2453.111 -9669.540|-2453.615 -9668.128|-2454.251 -9666.771|-2455.020 -9665.492|-2455.907 -9664.291|-2456.914 -9663.179|-2458.019 -9662.179|-2459.214 -9661.289|-2460.500 -9660.522|-2461.849 -9659.877|-2463.254 -9659.376|-2464.701 -9659.021|-2466.176 -9658.798|-2467.672 -9658.732|-2556.997 -9658.998|-2556.556 -9805.820|-2556.521 -9817.440
