ADDRESS,POINTS
3309 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3309 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3309 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3310 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3310 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3310 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3310 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3311 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3311 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3311 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3311 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3312 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3312 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3312 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3312 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3314 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3314 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3314 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3314 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3315 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3315 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3315 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3315 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3316 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3316 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3316 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3316 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3317 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3317 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3317 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3317 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3301 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3301 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3301 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3301 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3302 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3302 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3302 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3302 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3303 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3303 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3303 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3303 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3304 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3304 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3304 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3304 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3305 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3305 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3305 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3305 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3306 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3306 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3306 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3306 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3307 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3307 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3307 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3307 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
3308 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
3308 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
3308 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
3308 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
355V 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
355V 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
355V 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
355V 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
356V 10221 TUSCANY BV NW,-11399.706 8326.125|-11409.688 8326.080|-11409.863 8367.189|-11414.539 8366.600|-11476.950 8359.005|-11478.999 8350.388|-11488.813 8329.716|-11495.195 8322.011|-11498.313 8304.709|-11498.460 8272.351|-11482.571 8262.054|-11472.309 8252.414|-11434.546 8247.732|-11399.370 8247.888
356V 10221 TUSCANY BV NW,-11438.160 8269.238|-11438.174 8273.241|-11432.680 8273.252|-11432.673 8269.260|-11432.666 8266.758|-11432.652 8264.256|-11432.645 8261.765|-11432.638 8259.263|-11432.631 8256.762|-11438.118 8256.750|-11438.125 8259.252|-11438.139 8261.743|-11438.146 8264.245|-11438.153 8266.747
356V 10221 TUSCANY BV NW,-11410.205 8267.814|-11425.179 8267.770|-11425.193 8273.163|-11410.219 8273.207
356V 10221 TUSCANY BV NW,-11422.648 8256.294|-11420.153 8256.306|-11417.657 8256.317|-11415.161 8256.317|-11412.666 8256.328|-11410.170 8256.339|-11407.668 8256.339|-11407.654 8250.846|-11410.149 8250.835|-11412.645 8250.835|-11415.141 8250.824|-11417.636 8250.813|-11420.132 8250.813|-11422.627 8250.801|-11425.123 8250.790|-11427.619 8250.790|-11430.114 8250.779|-11430.135 8256.272|-11427.639 8256.283|-11425.144 8256.283
