ADDRESS,POINTS
1606 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1607 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1608 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1701 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1702 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1703 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1704 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1705 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1706 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1707 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1708 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1801 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1802 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1803 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1804 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1805 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1806 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1901 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1902 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1903 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1904 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
1905 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
201 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
202 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
203 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
204 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
205 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
206 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
207 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
208 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
209 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
210 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
301 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
302 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
303 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
304 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
305 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
306 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
307 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
308 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
309 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
310 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
401 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
402 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
403 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
404 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
405 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
406 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
407 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
408 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
409 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
410 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
501 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
502 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
503 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
504 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
505 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
506 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
507 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
508 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
509 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
510 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
601 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
602 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
603 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
604 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
605 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
606 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
607 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
608 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
609 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
610 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
701 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
702 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
703 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
704 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
705 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
706 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
707 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
708 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
709 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
710 560 6 AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
506 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
603 519 RIVERFRONT AV SE,1439.536 -93.399|1444.213 -89.118|1446.806 -31.453|1446.855 -30.229|1447.260 -21.145|1385.395 -3.787|1372.819 -0.262|1369.107 -82.124|1368.743 -90.175|1370.100 -90.241
586 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
582 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
578 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
574 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
570 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
566 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
562 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
558 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
554 RIVERFRONT LN SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
127 CONFLUENCE ME SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
125 CONFLUENCE ME SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
123 CONFLUENCE ME SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
212 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
213 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
214 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
201 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
