ADDRESS,POINTS
273S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
274S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
275S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
276S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
277S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
278S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
279S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
280S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
281S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
282S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
283S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
284S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
285S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
286S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
287S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
288S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
289S 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1203 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1302 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1303 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1402 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
103 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
101 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
102 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
203 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
201 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
202 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
303 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
301 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
302 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
403 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
401 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
402 650 EAU CLAIRE AV SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
108 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
107 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
106 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
105 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
104 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
208 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
207 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
205 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
204 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
308 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
307 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
305 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
304 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
408 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
407 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
405 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
404 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
507 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
505 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
101 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
102 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
201 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
202 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
203 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
301 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
302 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
303 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
401 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
402 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
403 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
501 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
502 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
503 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
601 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
602 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
603 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
701 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
702 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
703 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
801 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
802 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
803 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
901 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
902 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
903 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1001 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1002 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1003 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1101 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1102 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1103 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
1201 600 PRINCETON WY SW,-139.732 509.088|-127.771 508.554|-127.799 576.172|-139.753 576.205|-146.638 576.228|-178.270 608.107|-209.329 608.207|-210.650 578.685|-211.181 566.987|-213.642 512.391
729 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
731 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
733 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
737 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
301 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
302 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
303 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
401 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
402 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
403 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
501 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
502 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
503 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
601 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
602 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
603 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
701 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
702 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
703 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
801 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
802 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
803 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
901 735 2 AV SW,-432.157 391.477|-432.059 393.612|-462.454 394.969|-462.552 392.845|-464.202 355.417|-433.807 354.049
