ADDRESS,POINTS
4135 UNIVERSITY AV NW,-5272.420 3305.151|-5264.989 3292.531|-5262.255 3294.143|-5259.578 3289.595|-5255.810 3291.808|-5255.475 3291.241|-5246.219 3296.701|-5256.663 3314.447
330 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
431 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
432 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
433 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
425 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
423 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
418 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
417 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
416 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
415 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
413 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
411 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
409 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
405 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
406 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
407 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
410 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
412 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
414 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
419 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
420 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
422 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
424 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
426 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
427 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
428 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
429 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
430 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
531 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
532 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
533 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
525 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
521 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
517 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
516 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
503 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
501 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
504 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
505 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
506 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
507 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
508 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
510 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
512 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
514 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
519 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
520 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
522 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
524 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
526 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
527 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
528 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
529 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
530 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
631 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
632 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
633 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
625 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
623 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
621 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
618 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
617 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
616 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
615 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
613 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
611 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
603 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
601 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
602 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
604 3107 WARREN ST NW,-4888.027 3429.590|-4944.447 3429.490|-4944.447 3428.544|-4944.433 3423.908|-4943.986 3423.908|-4942.001 3423.919|-4941.330 3423.919|-4934.640 3423.930|-4934.633 3418.581|-4928.355 3418.592|-4928.355 3411.343|-4917.583 3411.365|-4917.569 3405.983|-4891.998 3406.039|-4888.006 3406.050
